"timestamp","source_country","tz"
"2015-10-16T10:18:53.842921Z","BR","America/Los_Angeles"
"2015-10-16T10:25:59.646301Z","NL","Europe/London"
"2015-10-16T10:28:53.429715Z","US","America/Los_Angeles"
"2015-10-16T10:32:10.223921Z","ZA","America/Los_Angeles"
"2015-10-16T10:32:44.671660Z","HK","Asia/Hong_Kong"
"2015-10-16T10:36:58.824636Z","AR","Europe/Rome"
"2015-10-16T10:46:13.306341Z","NL","Asia/Hong_Kong"
"2015-10-16T10:47:06.633894Z","US","Asia/Shanghai"
"2015-10-16T10:48:11.438206Z","HK","Asia/Hong_Kong"
"2015-10-16T10:49:05.759025Z","ID","America/New_York"
"2015-10-16T11:04:22.131471Z","IT","America/Los_Angeles"
"2015-10-16T11:06:46.268844Z","US","Asia/Hong_Kong"
"2015-10-16T11:18:45.662216Z","BR","America/Los_Angeles"
"2015-10-16T11:27:11.210800Z","ID","Asia/Chongqing"
"2015-10-16T11:28:44.600942Z","US","Asia/Chongqing"
"2015-10-16T11:35:15.744456Z","CN","Asia/Chongqing"
"2015-10-16T11:41:31.650581Z","AR","Asia/Shanghai"
"2015-10-16T11:50:45.341996Z","US","Asia/Chongqing"
"2015-10-16T11:56:41.799033Z","ZA","Asia/Taipei"
"2015-10-16T11:56:56.484260Z","BR","Asia/Taipei"
"2015-10-16T12:05:59.610073Z","IT","Asia/Shanghai"
"2015-10-16T12:06:12.438208Z","CN","Asia/Shanghai"
"2015-10-16T12:13:02.278024Z","ID","Asia/Chongqing"
"2015-10-16T12:13:08.354805Z","US","Europe/Paris"
"2015-10-16T12:22:22.922713Z","BR","Asia/Shanghai"
"2015-10-16T12:24:40.965088Z","PL","America/New_York"
"2015-10-16T12:28:22.221060Z","TW","Africa/Johannesburg"
"2015-10-16T12:32:56.067233Z","CN","Asia/Shanghai"
"2015-10-16T12:34:07.049296Z","TW","Asia/Shanghai"
"2015-10-16T12:34:42.552454Z","BR","Asia/Chongqing"
"2015-10-16T12:38:14.047152Z","TW","America/Los_Angeles"
"2015-10-16T12:38:23.639838Z","TW","Asia/Shanghai"
"2015-10-16T12:39:20.819132Z","US","Asia/Jakarta"
"2015-10-16T12:41:01.476020Z","US","Asia/Shanghai"
"2015-10-16T12:46:03.180346Z","AR","Asia/Chongqing"
"2015-10-16T12:52:04.420244Z","TW","America/Los_Angeles"
"2015-10-16T12:52:07.559617Z","ID","Europe/Amsterdam"
"2015-10-16T12:52:29.132863Z","ZA","Asia/Chongqing"
"2015-10-16T12:54:56.611954Z","US","Europe/London"
"2015-10-16T12:56:32.995802Z","CN","Asia/Chongqing"
"2015-10-16T12:59:08.826510Z","US","Asia/Shanghai"
"2015-10-16T13:05:48.312093Z","NL","Asia/Shanghai"
"2015-10-16T13:06:49.986383Z","TW","Europe/Rome"
"2015-10-16T13:07:26.184436Z","IT","America/Los_Angeles"
"2015-10-16T13:15:45.073882Z","BR","Asia/Shanghai"
"2015-10-16T13:16:08.382229Z","CN","Asia/Shanghai"
"2015-10-16T13:26:59.949861Z","CN","Asia/Shanghai"
"2015-10-16T13:29:48.152667Z","BO","Asia/Jakarta"
"2015-10-16T13:29:56.750591Z","US","Asia/Shanghai"
"2015-10-16T13:30:14.617303Z","ID","Asia/Shanghai"
"2015-10-16T13:30:21.465332Z","US","Asia/Shanghai"
"2015-10-16T13:35:24.462998Z","US","Asia/Shanghai"
"2015-10-16T13:41:47.521237Z","US","Africa/Johannesburg"
"2015-10-16T13:48:34.622885Z","ZA","Asia/Shanghai"
"2015-10-16T13:49:03.337054Z","AR","Asia/Shanghai"
"2015-10-16T13:53:58.531605Z","US","Europe/London"
"2015-10-16T13:56:47.358824Z","BR","Asia/Singapore"
"2015-10-16T13:56:50.395691Z","CN","America/Los_Angeles"
"2015-10-16T13:59:05.857393Z","US","Asia/Singapore"
"2015-10-16T14:05:24.187757Z","US","Asia/Singapore"
"2015-10-16T14:06:13.918231Z","CN","Asia/Singapore"
"2015-10-16T14:08:21.860040Z","ID","Asia/Singapore"
"2015-10-16T14:11:58.269884Z","IT","America/New_York"
"2015-10-16T14:15:23.066516Z","US","Asia/Singapore"
"2015-10-16T14:16:47.269107Z","ZA","Asia/Singapore"
"2015-10-16T14:17:33.946242Z","MX","Asia/Jakarta"
"2015-10-16T14:21:06.346524Z","TW","Asia/Shanghai"
"2015-10-16T14:21:45.373374Z","US","Asia/Singapore"
"2015-10-16T14:22:59.915542Z","CN","Asia/Shanghai"
"2015-10-16T14:25:41.447671Z","CN","Asia/Shanghai"
"2015-10-16T14:28:50.412098Z","ID","Asia/Shanghai"
"2015-10-16T14:34:55.215954Z","CN","Europe/London"
"2015-10-16T14:38:43.279493Z","BR","Asia/Shanghai"
"2015-10-16T14:40:28.315840Z","US","Asia/Shanghai"
"2015-10-16T14:40:51.386371Z","CN","Asia/Shanghai"
"2015-10-16T14:41:54.938505Z","CN","America/Los_Angeles"
"2015-10-16T14:44:09.096074Z","ZA","Asia/Shanghai"
"2015-10-16T14:44:36.871135Z","CN","Asia/Shanghai"
"2015-10-16T14:48:11.983140Z","ID","Asia/Shanghai"
"2015-10-16T14:49:43.675240Z","US","Asia/Jakarta"
"2015-10-16T14:49:44.913408Z","CN","Asia/Shanghai"
"2015-10-16T14:51:32.367038Z","AR","Asia/Shanghai"
"2015-10-16T14:55:37.707878Z","CN","Asia/Shanghai"
"2015-10-16T15:05:28.672180Z","PL","Europe/Amsterdam"
"2015-10-16T15:06:28.619326Z","CN","Europe/Amsterdam"
"2015-10-16T15:09:31.999723Z","CN","Asia/Shanghai"
"2015-10-16T15:12:23.108149Z","ZA","Asia/Shanghai"
"2015-10-16T15:14:12.252418Z","IT","America/Monterrey"
"2015-10-16T15:18:09.832066Z","CN","America/New_York"
"2015-10-16T15:19:53.075489Z","CN","Europe/Amsterdam"
"2015-10-16T15:21:03.262599Z","BR","Asia/Shanghai"
"2015-10-16T15:24:18.987869Z","US","Asia/Shanghai"
"2015-10-16T15:27:03.704293Z","ID","Europe/Amsterdam"
"2015-10-16T15:27:40.090732Z","PL","Asia/Shanghai"
"2015-10-16T15:33:44.980213Z","US","America/Los_Angeles"
"2015-10-16T15:34:45.287103Z","CN","Europe/Amsterdam"
"2015-10-16T15:38:06.046527Z","ID","Asia/Shanghai"
"2015-10-16T15:39:31.209815Z","CN","Asia/Shanghai"
"2015-10-16T15:41:07.620745Z","ZA","Asia/Shanghai"
"2015-10-16T15:45:04.824258Z","US","Asia/Shanghai"
"2015-10-16T15:56:51.012337Z","AR","Asia/Shanghai"
"2015-10-16T15:57:04.628871Z","CN","Asia/Shanghai"
"2015-10-16T16:05:03.297862Z","ID","Europe/Paris"
"2015-10-16T16:10:25.039865Z","US","Europe/Amsterdam"
"2015-10-16T16:16:50.985826Z","IT","America/New_York"
"2015-10-16T16:18:27.019652Z","US","Europe/Amsterdam"
"2015-10-16T16:23:08.330407Z","CN","Asia/Shanghai"
"2015-10-16T16:25:12.330497Z","ID","Asia/Shanghai"
"2015-10-16T16:30:44.024781Z","FR","Europe/Amsterdam"
"2015-10-16T16:39:46.088992Z","ZA","Europe/Amsterdam"
"2015-10-16T16:43:12.634732Z","ID","Europe/London"
"2015-10-16T16:43:22.291616Z","US","America/Los_Angeles"
"2015-10-16T16:47:08.072879Z","CN","Asia/Jakarta"
"2015-10-16T16:47:39.712480Z","CN","America/Los_Angeles"
"2015-10-16T16:53:32.763556Z","US","Europe/Amsterdam"
"2015-10-16T16:55:17.748173Z","CN","America/Los_Angeles"
"2015-10-16T16:56:07.261005Z","CN","Europe/Amsterdam"
"2015-10-16T16:59:08.285611Z","AR","America/Los_Angeles"
"2015-10-16T17:06:02.569526Z","ID","America/Los_Angeles"
"2015-10-16T17:09:27.763364Z","ZA","Europe/Amsterdam"
"2015-10-16T17:10:39.427202Z","CN","Europe/Amsterdam"
"2015-10-16T17:14:45.764932Z","US","America/Los_Angeles"
"2015-10-16T17:17:12.939080Z","CN","Asia/Shanghai"
"2015-10-16T17:18:36.004630Z","CN","America/Los_Angeles"
"2015-10-16T17:20:40.618997Z","IT","Europe/Amsterdam"
"2015-10-16T17:21:22.680511Z","ID","America/Los_Angeles"
"2015-10-16T17:25:22.610717Z","CN","Europe/Amsterdam"
"2015-10-16T17:26:57.968121Z","US","America/Los_Angeles"
"2015-10-16T17:30:52.701818Z","SG","Europe/Rome"
"2015-10-16T17:34:17.031054Z","SG","America/Los_Angeles"
"2015-10-16T17:36:50.598547Z","SG","Asia/Shanghai"
"2015-10-16T17:38:19.326958Z","ZA","America/New_York"
"2015-10-16T17:39:39.295243Z","CN","America/Los_Angeles"
"2015-10-16T17:40:01.413091Z","US","Asia/Shanghai"
"2015-10-16T17:41:05.901847Z","SG","America/New_York"
"2015-10-16T17:43:14.530775Z","ID","America/Los_Angeles"
"2015-10-16T17:48:48.252692Z","SG","Asia/Shanghai"
"2015-10-16T17:53:50.005349Z","US","America/New_York"
"2015-10-16T17:56:42.147048Z","SG","America/Los_Angeles"
"2015-10-16T17:58:36.089836Z","SG","Asia/Shanghai"
"2015-10-16T18:05:01.947418Z","AR","America/Los_Angeles"
"2015-10-16T18:06:28.080644Z","ZA","Europe/Amsterdam"
"2015-10-16T18:07:00.441367Z","SG","America/Los_Angeles"
"2015-10-16T18:09:49.723595Z","US","Asia/Shanghai"
"2015-10-16T18:10:47.341726Z","US","America/Los_Angeles"
"2015-10-16T18:13:44.545584Z","HK","America/Los_Angeles"
"2015-10-16T18:14:41.830452Z","GB","Asia/Shanghai"
"2015-10-16T18:19:14.961859Z","ID","America/Los_Angeles"
"2015-10-16T18:21:50.273929Z","US","Asia/Singapore"
"2015-10-16T18:22:50.602629Z","SG","America/Los_Angeles"
"2015-10-16T18:23:57.914330Z","US","Asia/Jakarta"
"2015-10-16T18:24:11.280484Z","IT","Asia/Singapore"
"2015-10-16T18:37:06.282931Z","ZA","America/New_York"
"2015-10-16T18:38:05.746671Z","PL","America/Los_Angeles"
"2015-10-16T18:38:11.868602Z","ID","Asia/Singapore"
"2015-10-16T18:41:11.482835Z","US","Asia/Shanghai"
"2015-10-16T18:43:32.212631Z","NL","America/Los_Angeles"
"2015-10-16T18:44:12.513928Z","GB","Europe/London"
"2015-10-16T18:48:44.979325Z","PL","Asia/Shanghai"
"2015-10-16T18:52:06.485506Z","US","Asia/Shanghai"
"2015-10-16T18:52:14.206521Z","HK","Asia/Shanghai"
"2015-10-16T18:57:25.139237Z","US","America/Los_Angeles"
"2015-10-16T19:01:41.679745Z","PH","Asia/Singapore"
"2015-10-16T19:16:20.819989Z","ID","America/Los_Angeles"
"2015-10-16T19:19:55.378968Z","AR","Asia/Singapore"
"2015-10-16T19:21:29.108025Z","US","Europe/Madrid"
"2015-10-16T19:26:31.521032Z","US","Asia/Shanghai"
"2015-10-16T19:27:40.424255Z","IT","America/Los_Angeles"
"2015-10-16T19:27:48.133010Z","US","Asia/Singapore"
"2015-10-16T19:30:39.184924Z","HK","Asia/Shanghai"
"2015-10-16T19:30:51.094815Z","GB","Asia/Shanghai"
"2015-10-16T19:32:37.558904Z","US","Asia/Shanghai"
"2015-10-16T19:33:29.859780Z","TW","Asia/Shanghai"
"2015-10-16T19:37:13.752786Z","PH","Asia/Shanghai"
"2015-10-16T19:43:05.550222Z","CN","Asia/Jakarta"
"2015-10-16T19:44:23.247458Z","US","Asia/Shanghai"
"2015-10-16T19:46:46.800282Z","CN","Asia/Shanghai"
"2015-10-16T19:48:29.246327Z","CN","America/Los_Angeles"
"2015-10-16T19:50:57.196876Z","TW","Asia/Shanghai"
"2015-10-16T19:52:22.489528Z","NL","Europe/Rome"
"2015-10-16T19:52:57.401999Z","US","Asia/Shanghai"
"2015-10-16T19:55:19.358419Z","ID","Asia/Shanghai"
"2015-10-16T19:57:10.189052Z","US","America/Los_Angeles"
"2015-10-16T19:57:54.433299Z","US","Asia/Shanghai"
"2015-10-16T20:08:26.917391Z","HK","America/Los_Angeles"
"2015-10-16T20:15:34.838488Z","NL","America/Los_Angeles"
"2015-10-16T20:18:29.674953Z","GB","America/New_York"
"2015-10-16T20:19:12.736156Z","US","Asia/Shanghai"
"2015-10-16T20:21:05.178457Z","US","America/Los_Angeles"
"2015-10-16T20:21:15.368721Z","NL","Europe/London"
"2015-10-16T20:21:41.365529Z","HR","America/Los_Angeles"
"2015-10-16T20:25:46.431481Z","NL","America/Los_Angeles"
"2015-10-16T20:26:50.445548Z","AR","America/Los_Angeles"
"2015-10-16T20:29:42.136352Z","IT","America/Los_Angeles"
"2015-10-16T20:34:37.229273Z","NL","Europe/Amsterdam"
"2015-10-16T20:36:13.296102Z","ID","Asia/Shanghai"
"2015-10-16T20:42:47.619250Z","NL","America/Los_Angeles"
"2015-10-16T20:43:20.742447Z","NL","America/Los_Angeles"
"2015-10-16T20:45:22.500634Z","NL","Asia/Shanghai"
"2015-10-16T20:45:49.241449Z","HK","Asia/Shanghai"
"2015-10-16T20:49:46.797537Z","US","Asia/Shanghai"
"2015-10-16T20:56:20.198152Z","NL","Asia/Shanghai"
"2015-10-16T20:59:12.314272Z","US","Asia/Shanghai"
"2015-10-16T21:08:24.255580Z","MX","Asia/Shanghai"
"2015-10-16T21:09:15.016165Z","CN","America/Los_Angeles"
"2015-10-16T21:10:26.102654Z","GB","Asia/Shanghai"
"2015-10-16T21:10:54.692787Z","NL","America/Los_Angeles"
"2015-10-16T21:12:18.303864Z","US","Asia/Shanghai"
"2015-10-16T21:23:04.298631Z","HK","America/Los_Angeles"
"2015-10-16T21:23:16.630594Z","US","Asia/Shanghai"
"2015-10-16T21:24:42.861732Z","US","Asia/Shanghai"
"2015-10-16T21:24:50.015272Z","SG","Asia/Shanghai"
"2015-10-16T21:27:41.031179Z","SG","America/Los_Angeles"
"2015-10-16T21:29:57.428679Z","CN","America/Los_Angeles"
"2015-10-16T21:30:27.693069Z","CN","Asia/Shanghai"
"2015-10-16T21:31:24.101743Z","AR","Asia/Shanghai"
"2015-10-16T21:32:47.413385Z","ZA","Asia/Shanghai"
"2015-10-16T21:33:55.408178Z","IT","Europe/Paris"
"2015-10-16T21:34:00.554590Z","SG","Europe/London"
"2015-10-16T21:38:09.818767Z","SG","America/Los_Angeles"
"2015-10-16T21:38:10.056754Z","CN","Europe/Rome"
"2015-10-16T21:39:21.273140Z","US","America/New_York"
"2015-10-16T21:39:49.873157Z","SG","Asia/Shanghai"
"2015-10-16T21:44:09.438371Z","CN","Asia/Jakarta"
"2015-10-16T21:44:16.638689Z","SG","Asia/Shanghai"
"2015-10-16T21:44:28.612804Z","SG","Asia/Shanghai"
"2015-10-16T21:47:30.077865Z","FR","Asia/Shanghai"
"2015-10-16T21:47:51.640958Z","SG","Asia/Singapore"
"2015-10-16T21:48:22.117163Z","CN","America/New_York"
"2015-10-16T21:49:30.951016Z","US","Asia/Singapore"
"2015-10-16T21:51:27.890642Z","CN","Asia/Shanghai"
"2015-10-16T21:52:56.847925Z","ID","Asia/Hong_Kong"
"2015-10-16T21:57:58.515880Z","SG","Asia/Singapore"
"2015-10-16T21:58:06.883737Z","GB","Asia/Singapore"
"2015-10-16T22:01:44.739611Z","HK","Europe/London"
"2015-10-16T22:02:54.633384Z","ES","Asia/Singapore"
"2015-10-16T22:12:37.005763Z","US","Asia/Singapore"
"2015-10-16T22:13:17.820785Z","TW","Asia/Singapore"
"2015-10-16T22:14:58.418880Z","ES","Asia/Shanghai"
"2015-10-16T22:17:48.806393Z","TW","Asia/Jakarta"
"2015-10-16T22:21:21.634954Z","US","Asia/Singapore"
"2015-10-16T22:22:16.377400Z","TW","Europe/Rome"
"2015-10-16T22:26:17.865223Z","CN","Asia/Shanghai"
"2015-10-16T22:28:29.135360Z","NL","America/New_York"
"2015-10-16T22:31:38.716483Z","ZA","Europe/Warsaw"
"2015-10-16T22:35:18.295231Z","CN","Europe/Paris"
"2015-10-16T22:35:36.759428Z","CN","Europe/Copenhagen"
"2015-10-16T22:37:37.927742Z","CN","America/New_York"
"2015-10-16T22:37:41.645844Z","ID","Asia/Jakarta"
"2015-10-16T22:40:26.829774Z","IT","America/New_York"
"2015-10-16T22:41:15.330246Z","CN","America/New_York"
"2015-10-16T22:43:19.714922Z","CN","America/New_York"
"2015-10-16T22:45:41.879779Z","GB","Asia/Shanghai"
"2015-10-16T22:48:06.683432Z","SE","Asia/Shanghai"
"2015-10-16T22:52:29.150755Z","US","America/New_York"
"2015-10-16T22:53:33.083945Z","SE","America/New_York"
"2015-10-16T22:54:27.316194Z","TW","America/New_York"
"2015-10-16T22:57:52.976628Z","TW","Asia/Shanghai"
"2015-10-16T23:06:17.642228Z","SE","Europe/Amsterdam"
"2015-10-16T23:06:31.587767Z","SE","Asia/Shanghai"
"2015-10-16T23:06:59.461441Z","US","Asia/Shanghai"
"2015-10-16T23:07:52.823193Z","SE","America/New_York"
"2015-10-16T23:08:25.943183Z","TW","Europe/Amsterdam"
"2015-10-16T23:12:41.057880Z","ES","Europe/Amsterdam"
"2015-10-16T23:15:24.586025Z","SE","Europe/Rome"
"2015-10-16T23:18:05.917337Z","ID","Europe/Amsterdam"
"2015-10-16T23:29:22.823899Z","ZA","America/New_York"
"2015-10-16T23:37:03.852816Z","CN","Europe/Amsterdam"
"2015-10-16T23:37:19.404238Z","GB","Europe/Amsterdam"
"2015-10-16T23:43:35.755196Z","IT","Europe/London"
"2015-10-16T23:44:31.836863Z","US","Europe/Amsterdam"
"2015-10-16T23:45:47.027891Z","SG","America/New_York"
"2015-10-16T23:48:45.691276Z","SG","Asia/Shanghai"
"2015-10-16T23:48:56.772740Z","TW","Europe/Amsterdam"
"2015-10-16T23:53:36.385102Z","NL","Asia/Singapore"
"2015-10-16T23:55:04.892981Z","SG","Europe/Vilnius"
"2015-10-16T23:57:00.307199Z","ID","Asia/Singapore"
"2015-10-16T23:58:55.232293Z","NL","Europe/Amsterdam"
"2015-10-17T00:03:47.092126Z","NL","Asia/Singapore"
"2015-10-17T00:05:10.001815Z","SG","Europe/Amsterdam"
"2015-10-17T00:08:13.735395Z","SG","America/New_York"
"2015-10-17T00:08:57.026463Z","NL","Asia/Jakarta"
"2015-10-17T00:12:01.959038Z","US","Asia/Shanghai"
"2015-10-17T00:12:37.944292Z","TW","Asia/Singapore"
"2015-10-17T00:18:02.123758Z","NL","Asia/Singapore"
"2015-10-17T00:18:08.857779Z","SG","Asia/Singapore"
"2015-10-17T00:19:24.597667Z","US","Asia/Singapore"
"2015-10-17T00:24:31.977678Z","GB","Asia/Singapore"
"2015-10-17T00:26:40.099106Z","NL","Asia/Shanghai"
"2015-10-17T00:28:27.212095Z","US","Europe/Rome"
"2015-10-17T00:28:47.849191Z","NL","Asia/Shanghai"
"2015-10-17T00:34:16.630783Z","US","Asia/Shanghai"
"2015-10-17T00:35:10.704734Z","ID","Asia/Singapore"
"2015-10-17T00:35:51.975538Z","CN","America/New_York"
"2015-10-17T00:38:07.186453Z","NL","Asia/Shanghai"
"2015-10-17T00:39:34.717926Z","CN","Asia/Shanghai"
"2015-10-17T00:46:48.921933Z","IT","Asia/Shanghai"
"2015-10-17T00:55:23.755371Z","NL","Europe/Paris"
"2015-10-17T01:06:05.543211Z","TW","Asia/Jakarta"
"2015-10-17T01:11:51.747624Z","GB","Asia/Hong_Kong"
"2015-10-17T01:17:43.399954Z","US","Europe/London"
"2015-10-17T01:18:12.941997Z","TW","Europe/Vilnius"
"2015-10-17T01:19:13.933836Z","ID","Europe/Warsaw"
"2015-10-17T01:31:09.219483Z","CN","Asia/Jakarta"
"2015-10-17T01:32:37.967115Z","CN","Europe/Rome"
"2015-10-17T01:33:10.175171Z","CN","Europe/Paris"
"2015-10-17T01:33:52.182673Z","TW","Asia/Chongqing"
"2015-10-17T01:37:03.127339Z","CN","Asia/Shanghai"
"2015-10-17T01:39:06.019172Z","CN","Asia/Chongqing"
"2015-10-17T01:47:51.548902Z","TW","Europe/Paris"
"2015-10-17T01:49:34.418114Z","IT","Asia/Shanghai"
"2015-10-17T01:58:35.713127Z","SG","Asia/Shanghai"
"2015-10-17T01:59:12.613739Z","GB","America/New_York"
"2015-10-17T02:04:17.924090Z","US","Europe/London"
"2015-10-17T02:07:53.931366Z","SG","Asia/Chongqing"
"2015-10-17T02:09:44.312469Z","US","Asia/Shanghai"
"2015-10-17T02:10:21.518179Z","US","Asia/Shanghai"
"2015-10-17T02:12:06.924197Z","SG","Asia/Shanghai"
"2015-10-17T02:13:54.337063Z","SG","Asia/Singapore"
"2015-10-17T02:14:45.793686Z","US","Asia/Chongqing"
"2015-10-17T02:15:47.662964Z","US","Asia/Jakarta"
"2015-10-17T02:18:04.442858Z","SG","Asia/Singapore"
"2015-10-17T02:18:08.006801Z","ZA","Asia/Hong_Kong"
"2015-10-17T02:18:16.458226Z","SG","Asia/Singapore"
"2015-10-17T02:20:00.711530Z","US","Asia/Shanghai"
"2015-10-17T02:20:26.602575Z","US","Asia/Shanghai"
"2015-10-17T02:21:21.179553Z","SG","Asia/Singapore"
"2015-10-17T02:24:17.959636Z","US","Asia/Chongqing"
"2015-10-17T02:24:33.917107Z","TW","Asia/Singapore"
"2015-10-17T02:25:51.876586Z","HK","Asia/Shanghai"
"2015-10-17T02:26:06.748590Z","CN","Asia/Singapore"
"2015-10-17T02:26:22.473212Z","US","Asia/Singapore"
"2015-10-17T02:29:33.085825Z","CN","Asia/Shanghai"
"2015-10-17T02:31:17.704994Z","SG","Europe/Rome"
"2015-10-17T02:31:19.573223Z","HK","Asia/Singapore"
"2015-10-17T02:31:32.597681Z","HK","Asia/Chongqing"
"2015-10-17T02:31:43.652312Z","US","America/New_York"
"2015-10-17T02:32:35.204497Z","CN","Asia/Shanghai"
"2015-10-17T02:34:11.479030Z","US","Asia/Chongqing"
"2015-10-17T02:34:53.595522Z","HK","America/Mexico_City"
"2015-10-17T02:36:06.059547Z","US","Asia/Shanghai"
"2015-10-17T02:38:51.892951Z","NL","Asia/Shanghai"
"2015-10-17T02:43:58.668539Z","US","Asia/Shanghai"
"2015-10-17T02:45:00.843304Z","HK","Asia/Jakarta"
"2015-10-17T02:46:58.461821Z","GB","Europe/London"
"2015-10-17T02:47:01.943027Z","ID","Asia/Chongqing"
"2015-10-17T02:49:51.978622Z","LT","Asia/Shanghai"
"2015-10-17T02:51:11.248077Z","US","America/New_York"
"2015-10-17T02:53:11.925176Z","IT","Asia/Shanghai"
"2015-10-17T02:53:45.164329Z","MX","Asia/Jakarta"
"2015-10-17T02:56:43.325675Z","US","Europe/Vilnius"
"2015-10-17T02:57:57.181747Z","TW","Europe/Rome"
"2015-10-17T03:03:32.011455Z","LV","America/New_York"
"2015-10-17T03:12:09.994197Z","ZA","America/Los_Angeles"
"2015-10-17T03:13:36.484467Z","US","America/Los_Angeles"
"2015-10-17T03:16:20.293851Z","US","Asia/Chongqing"
"2015-10-17T03:19:26.180656Z","US","Asia/Shanghai"
"2015-10-17T03:26:26.258341Z","ID","America/Los_Angeles"
"2015-10-17T03:27:42.005157Z","TW","Asia/Shanghai"
"2015-10-17T03:28:11.067917Z","US","America/New_York"
"2015-10-17T03:34:11.700389Z","GB","Asia/Shanghai"
"2015-10-17T03:36:01.949164Z","CN","America/Los_Angeles"
"2015-10-17T03:36:43.360819Z","CN","America/Los_Angeles"
"2015-10-17T03:36:51.852114Z","US","America/Los_Angeles"
"2015-10-17T03:37:11.825892Z","US","Asia/Shanghai"
"2015-10-17T03:39:31.590392Z","ZA","Asia/Shanghai"
"2015-10-17T03:54:52.888946Z","GB","America/Los_Angeles"
"2015-10-17T03:55:36.627133Z","CN","America/Los_Angeles"
"2015-10-17T03:56:21.436729Z","US","America/Los_Angeles"
"2015-10-17T04:05:49.891478Z","US","America/Los_Angeles"
"2015-10-17T04:05:57.443304Z","ID","America/Los_Angeles"
"2015-10-17T04:06:25.362701Z","CN","Asia/Jakarta"
"2015-10-17T04:07:41.959142Z","ZA","America/Los_Angeles"
"2015-10-17T04:10:34.359794Z","CN","America/Los_Angeles"
"2015-10-17T04:11:07.204450Z","CN","America/Los_Angeles"
"2015-10-17T04:11:47.325596Z","SG","America/Los_Angeles"
"2015-10-17T04:15:05.262138Z","SG","America/Los_Angeles"
"2015-10-17T04:16:07.816236Z","US","America/Los_Angeles"
"2015-10-17T04:16:52.122466Z","US","America/Los_Angeles"
"2015-10-17T04:21:03.762891Z","SG","America/Los_Angeles"
"2015-10-17T04:22:33.922248Z","GB","Europe/London"
"2015-10-17T04:22:44.258016Z","US","Europe/Paris"
"2015-10-17T04:24:27.431802Z","CN","America/Los_Angeles"
"2015-10-17T04:24:56.016796Z","CN","America/New_York"
"2015-10-17T04:25:17.132253Z","SG","America/Los_Angeles"
"2015-10-17T04:26:40.900944Z","CN","Europe/Zurich"
"2015-10-17T04:27:05.610306Z","SG","America/Los_Angeles"
"2015-10-17T04:29:07.791792Z","US","America/Los_Angeles"
"2015-10-17T04:31:12.857679Z","SG","Europe/Rome"
"2015-10-17T04:31:25.662523Z","SG","America/Los_Angeles"
"2015-10-17T04:32:15.800840Z","CN","America/Los_Angeles"
"2015-10-17T04:34:33.362299Z","SG","America/Los_Angeles"
"2015-10-17T04:34:42.017339Z","US","America/Los_Angeles"
"2015-10-17T04:37:35.430654Z","US","America/Los_Angeles"
"2015-10-17T04:42:41.470462Z","US","America/Los_Angeles"
"2015-10-17T04:42:56.326857Z","US","America/Los_Angeles"
"2015-10-17T04:43:29.693573Z","US","Europe/Warsaw"
"2015-10-17T04:44:27.823171Z","SG","America/Los_Angeles"
"2015-10-17T04:45:11.161499Z","ID","Asia/Hong_Kong"
"2015-10-17T04:46:00.586040Z","US","America/Los_Angeles"
"2015-10-17T04:48:48.615392Z","US","America/Los_Angeles"
"2015-10-17T04:51:10.728957Z","US","Europe/London"
"2015-10-17T04:51:14.620653Z","US","Asia/Shanghai"
"2015-10-17T04:52:18.794296Z","US","America/Los_Angeles"
"2015-10-17T04:53:00.937002Z","US","America/Los_Angeles"
"2015-10-17T04:53:15.374770Z","TW","America/Los_Angeles"
"2015-10-17T04:55:32.667420Z","CN","Asia/Shanghai"
"2015-10-17T04:56:30.080759Z","US","America/Los_Angeles"
"2015-10-17T04:58:18.149874Z","US","America/Los_Angeles"
"2015-10-17T04:58:25.936421Z","US","America/New_York"
"2015-10-17T04:58:53.270784Z","CN","America/New_York"
"2015-10-17T05:04:03.958770Z","US","Asia/Jakarta"
"2015-10-17T05:05:05.627442Z","US","America/Los_Angeles"
"2015-10-17T05:05:45.402089Z","CN","Europe/Rome"
"2015-10-17T05:06:36.001220Z","ZA","Asia/Shanghai"
"2015-10-17T05:08:32.699286Z","CN","Asia/Shanghai"
"2015-10-17T05:09:21.478947Z","US","America/Los_Angeles"
"2015-10-17T05:09:56.909909Z","CN","Asia/Shanghai"
"2015-10-17T05:10:00.900252Z","GB","Asia/Hong_Kong"
"2015-10-17T05:14:45.509722Z","US","Europe/Vilnius"
"2015-10-17T05:17:15.410797Z","US","Asia/Shanghai"
"2015-10-17T05:17:25.430891Z","US","Asia/Shanghai"
"2015-10-17T05:18:33.072996Z","US","America/Los_Angeles"
"2015-10-17T05:19:05.691127Z","CN","America/New_York"
"2015-10-17T05:20:01.510545Z","CN","Europe/London"
"2015-10-17T05:22:47.684612Z","ID","America/Los_Angeles"
"2015-10-17T05:29:22.410564Z","NL","America/New_York"
"2015-10-17T05:29:55.701570Z","CN","Asia/Shanghai"
"2015-10-17T05:30:16.166784Z","US","Asia/Shanghai"
"2015-10-17T05:30:17.856155Z","US","Asia/Jakarta"
"2015-10-17T05:31:47.559752Z","US","America/New_York"
"2015-10-17T05:31:50.858758Z","US","Asia/Shanghai"
"2015-10-17T05:32:09.651922Z","US","Asia/Shanghai"
"2015-10-17T05:32:10.454319Z","CN","Asia/Hong_Kong"
